names;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.2. Floresta Plantada;0.00037306409070155986;3.210612864818337e-05;0.006538978379465101;0.0;6.7086540556486414e-06;0.0;0.0004789476954167127;4.3038550097204764e-05;3.445795232855461e-05;0.0;0.0;0.0;0.0075073014507129636;0.0075073014507129636;0.002097750206815605;0.8710158267114875;0.024465275668503962;0.12898417328851253;0.002097750206815606
2.1. �rea �mida Natural n�o Florestal;8.130922623888868e-05;1.2253624947358763e-05;0.0;0.001664356055027959;0.0004674808276140459;0.0;1.2921156775826969e-05;6.7086540556486414e-06;0.0;0.0;0.0;4.7481806215709896e-05;0.002292511350875438;0.002292511350875438;0.0003988260658788238;0.7259968655738147;0.04645185074811996;0.2740031344261853;0.00039882606587882336
2.2. Forma��o Campestre (Campo);0.0011521251903083545;0.015729979897443937;0.00013309212719819327;0.0005528424529135623;0.025181201897789877;0.0006684640041015379;0.009819624551692585;0.0008825185059468401;2.7295487992971324e-05;0.0;0.0001995796805779679;7.102244479251005e-05;0.05441774624075834;0.05441774624075834;-0.0171038310610207;0.46273878720337813;0.0091955651921498;0.5372612127966219;0.01710383106102069
2.5. Outra Forma��o n�o Florestal;0.0014688327244648716;0.00011312466032174205;2.328824562264197e-05;0.0;0.00023536481613443185;0.015183857959729298;0.0028009127825280914;0.00016068476406340445;1.263920172766757e-05;0.0;2.9823325895431168e-05;0.00025947844527745374;0.02028800692576503;0.02028800692576503;0.00911092616551999;0.7484154562490002;0.02243895296870524;0.2515845437509998;0.009110926165520006
3.1. Pastagem;0.005763042703991578;0.0057332349964655475;0.000310833175438017;4.376224875849921e-05;0.003327354107407279;0.0029084380840706868;0.17211769000312038;0.004695503647463968;0.0010651713507639495;0.0;0.0004877879952090292;0.0002680892291357197;0.1967209075418246;0.1967209075418246;0.017940956061636728;0.8749333873753437;0.007440684251912316;0.12506661262465635;0.01794095606163676
3.2.1. Cultura Anual e Perene;0.0004074923468425424;0.0002109798765379664;0.0001257811097154298;1.8095184563247988e-05;0.0021585310482462755;9.727641158833386e-05;0.004983308687552588;0.034873389296834506;0.0007356978367903794;0.0;6.377382087098374e-05;9.792551205550861e-05;0.043772251131597766;0.043772251131597766;-0.0014851186564959788;0.7967008411788193;0.013480675870422778;0.20329915882118066;0.0014851186564959831
3.2.2. Cultura Semi-Perene;0.0;0.0;0.0;0.0;0.0;0.0;0.0002009368600816433;0.0009196978625582469;0.00656508139516323;0.0;0.0;0.0;0.00768571611780312;0.00768571611780312;0.000826208089270824;0.8541925429636856;0.03102133547871914;0.14580745703631437;0.0008262080892708235
3.3 Mosaico de Agricultura ou Pastagem;0.0032188565688200414;0.0013472487096419616;0.0004896042812779983;0.0;0.0003308960867382415;0.00029844189148977386;0.0;0.0;0.0;0.010032412133981863;0.00039398857507435316;0.0002039702906640982;0.016315418537688333;0.016315418537688333;-0.00628300640370647;0.6149037556595414;0.014213738646287426;0.38509624434045864;0.00628300640370647
4.1. Infraestrutura Urbana;1.2980896927561491e-05;0.0;0.0;0.0;1.8101899053675774e-05;0.0;5.849237927710248e-05;0.0;0.0;0.0;0.0032907410509984323;0.0;0.003380316226256772;0.003380316226256772;0.0011475826478268582;0.9735009480584808;0.02769005561990506;0.026499051941519247;0.001147582647826858
5.1. Rio, Lago e Oceano;0.000827072608816762;2.259316290727325e-05;0.0;0.00010378611780164506;4.2777369809525844e-05;0.0009292770068042257;0.00010199382478105689;0.0;0.0;0.0;5.687774636049812e-06;0.014261805071324699;0.016294992936881237;0.016294992936881237;0.0008224735773736782;0.8752262198926931;0.02440516398701374;0.12477378010730689;0.0008224735773736773
total;0.5115785937929225;0.11227347105380336;0.00960505165752857;0.0026913374167542616;0.03731391517973765;0.029398933091285037;0.21466186360346137;0.04228713247510178;0.008511924207073944;0.010032412133981863;0.00452789887408363;0.017117466514254914;1.0;1.0;0;0.8560114777970712;0.00667908873006885;0.1439885222029288;0.043098351137332375
adj population;0.5115785937929342;0.11227347105380278;0.009605051657528573;0.0026913374167542637;0.03731391517973734;0.02939893309128509;0.2146618636034617;0.04228713247510157;0.008511924207073958;0.010032412133981853;0.004527898874083633;0.0171174665142549;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004100436751352311;0.002917789004399835;0.0009745926006691693;0.0005907109454136466;0.0018643907902107112;0.001303189725335366;0.003668243845323192;0.00195028706656482;0.0008894167874772679;0.0010195411081445652;0.0006706936722421576;0.0010570242100011336;0.02100631650713418;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9585745156607964;0.6761682975827249;0.680785342194361;0.6184122602639558;0.6748474872308164;0.5164764963606929;0.801808421457984;0.8246808723047737;0.7712805278161707;1.0;0.7267699969700459;0.8331726578490977;0.8560114777970709;NA;NA;NA;NA;NA;NA
prod stdErr;0.0030573813178090678;0.007815242795216374;0.019035430582715014;0.04066191413112108;0.012684697143495871;0.015985640180156246;0.006846457390420582;0.013936922579531415;0.02784493252995784;0.021192419632193312;0.020928260037152722;0.022919984135449843;0.0066728269184221;NA;NA;NA;NA;NA;NA
error of omission;0.9969426186821909;0.9921847572047836;0.9809645694172849;0.9593380858688789;0.9873153028565042;0.9840143598198438;0.9931535426095794;0.9860630774204686;0.9721550674700422;0.9788075803678067;0.9790717399628472;0.9770800158645502;0.14398852220292913;NA;NA;NA;NA;NA;NA
alloc dis;0.04238478205088203;0.05120816188927957;0.0019366461424957255;0.0012563105916949583;0.024265426563895548;0.010208297932071467;0.04920643507740846;0.014827486356534553;0.0022412694452797807;0.0;0.00017915035051667937;0.004066375731113077;0.10089017106558591;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2013 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.4903052972442648;0.013153022515221822;0.0019927234419125062;0.0002185164453204756;0.0011469357573454571;0.008805692867606362;0.012489541472530587;0.00037875746059789676;7.155808693881831e-05;0.0;3.2773979925450496e-05;0.0018045297641614614;0.5303993490358255;0.5303993490358255;-0.019842666165871437;0.9244078035456794;0.0028673249647633865;0.07559219645432058;0.01984266616587116
1.1.2. Forma��o Sav�nica;0.007943262646162323;0.07540721152059286;0.00011659782240909693;0.00012280493136380074;0.004486792455714894;0.00033599761118888926;0.012577061551870565;0.0002266312632830855;2.7055663717716727e-05;0.0;2.1155940754610778e-05;0.00011227580982173948;0.10137684721687959;0.10137684721687959;0.0099498719677194;0.743830702875096;0.008806337252833503;0.256169297124904;0.009949871967719306
1.2. Floresta Plantada;0.00039508053353492134;3.2110105467830584e-05;0.0068318374377032325;0.0;6.7094850218341696e-06;0.0;0.00043272076815039197;6.214713742585146e-05;3.446222045640411e-05;0.0;0.0;0.0;0.007795067687760465;0.007795067687760465;0.002132343494962262;0.8764308036003766;0.024221944577496116;0.12356919639962338;0.0021323434949622614
2.1. �rea �mida Natural n�o Florestal;8.826672065022114e-05;1.2255142740331382e-05;0.0;0.001675599221636533;0.0005095564120864034;0.0;1.2922757252505236e-05;6.7094850218341696e-06;0.0;0.0;0.0;4.132151571002278e-05;0.0023466312550978513;0.0023466312550978513;0.0003380921006052775;0.7140445342643592;0.045295596730539824;0.2859554657356408;0.0003380921006052766
2.2. Forma��o Campestre (Campo);0.0009539818732335476;0.015677861498512056;0.0001163744637248935;0.0005121299179761213;0.0245063777220663;0.000636591855147399;0.009708306569110113;0.0008472625756044102;1.1232196895465632e-05;0.0;0.0002005073661882214;6.74252558877488e-05;0.05323805129434628;0.05323805129434628;-0.01630474894886099;0.4603169561292458;0.00929405076131225;0.5396830438707543;0.01630474894886097
2.5. Outra Forma��o n�o Florestal;0.0014106538835705956;9.556981637684002e-05;6.237593216033202e-06;0.0;0.0003127839998117397;0.015290671933292989;0.002535220182113511;9.797787685651565e-05;0.0;0.0;1.613220016490692e-05;0.00014322062230594086;0.019908468107709073;0.019908468107709073;0.00946173428102575;0.7680486439522719;0.02304657314396028;0.2319513560477281;0.009461734281025754
3.1. Pastagem;0.005306782809299089;0.005508501853331844;0.00020774054834792;1.9870180311668457e-05;0.0032619377117141402;0.0031095571432500635;0.17047178190086684;0.0047405413208690865;0.000970732005784542;0.0;0.00046427645691619185;0.0003761909747135157;0.19443791290540488;0.19443791290540488;0.02030442001248233;0.8767414716275126;0.007510424490884503;0.12325852837248741;0.020304420012482366
3.2.1. Cultura Anual e Perene;0.0004511389250119677;0.00020083017950540304;0.000120497862220555;1.80974259199148e-05;0.0023235286740253313;6.728116606116388e-05;0.0060497085077657175;0.03654151260152083;0.0007990131705632854;0.0;0.00010625742801296774;9.464829640403468e-05;0.046772514237011176;0.046772514237011176;-0.0028448643739286327;0.7812603875933058;0.012929977800055954;0.21873961240669415;0.002844864373928613
3.2.2. Cultura Semi-Perene;1.2647105596315001e-05;0.0;1.1926649524325337e-05;0.0;0.0;0.0;0.00026109597487657165;0.001008296953051899;0.0069167870679000655;0.0;0.0;0.0;0.008210753750949176;0.008210753750949176;0.0006200866613071201;0.8424058591576294;0.030098292001516227;0.15759414084237056;0.0006200866613071225
3.3 Mosaico de Agricultura ou Pastagem;0.003357590271968645;0.0012252909093962313;0.0005234753636641639;0.0;0.0003306930126314551;0.0002872502051785207;0.0;0.0;0.0;0.010013463752308294;0.00036596331361761947;0.0002134141770613251;0.016317141005826253;0.016317141005826253;-0.0063036772535179615;0.6136775890294051;0.014382310369112987;0.38632241097059494;0.006303677253517959
4.1. Infraestrutura Urbana;1.298250480394253e-05;0.0;0.0;0.0;1.138953110600173e-05;0.0;9.539418792894168e-05;0.0;0.0;0.0;0.003348519395434266;0.0;0.003468285619273152;0.003468285619273152;0.0010929889408922788;0.9654681773688566;0.02729120132254697;0.034531822631143405;0.001092988940892279
5.1. Rio, Lago e Oceano;0.0003189983518578586;1.4065643453678393e-05;0.0;0.00011770523317461431;3.659758396174444e-05;0.0008371596070094421;0.00010857904542150821;1.7813188851145432e-05;0.0;0.0;5.6884791511961086e-06;0.014272370751024862;0.01572897788390605;0.01572897788390605;0.0013964192831846013;0.9073934019341717;0.025397845585887938;0.09260659806582827;0.0013964192831846002
total;0.5105566828699544;0.1113267191845989;0.009927411182722726;0.002684723355703128;0.03693330234548531;0.029370202388734827;0.21474233291788725;0.04392764986308256;0.008830840412256298;0.010013463752308294;0.004561274560165431;0.01712539716709065;1.0;1.0;0;0.8555814305486124;0.006703331395722497;0.14441856945138765;0.045295956742178844
adj population;0.5105566828699655;0.1113267191845985;0.009927411182722735;0.00268472335570313;0.036933302345484996;0.029370202388734872;0.21474233291788727;0.04392764986308232;0.008830840412256312;0.010013463752308303;0.004561274560165433;0.017125397167090634;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.0040990655663601435;0.0029077024718849177;0.0009897717433435642;0.0005898803654589905;0.0018557441856321035;0.0013029685267523052;0.0036675092844967614;0.0019817591145649825;0.0009054931259172759;0.0010196785957179643;0.0006747677633187391;0.0010556744647704497;0.0210500152082182;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9603346968022212;0.6773505235122802;0.6881791548629612;0.6241236059116021;0.6635306394436683;0.5206185415718442;0.7938433916802585;0.8318567625497036;0.7832535460951464;1.0;0.7341192360305584;0.8334037810493317;0.8555814305486121;NA;NA;NA;NA;NA;NA
prod stdErr;0.003066420967503797;0.007871673921343286;0.01889446286270464;0.04074167307608102;0.012679697133362422;0.016078490175461303;0.006823956855340391;0.013751093184207374;0.02773471933619248;0.021542287697480945;0.021012928303234465;0.022933712205366375;0.006698068255363721;NA;NA;NA;NA;NA;NA
error of omission;0.9969335790324962;0.9921283260786568;0.9811055371372953;0.959258326923919;0.9873203028666375;0.9839215098245387;0.9931760431446596;0.9862489068157926;0.9722652806638075;0.9784577123025191;0.9789870716967656;0.9770662877946337;0.14441856945138787;NA;NA;NA;NA;NA;NA
alloc dis;0.04050277125137913;0.051939271392573455;0.001926460500114465;0.0013420640669226367;0.02485384924683802;0.009235592348832169;0.047932262009076076;0.014772274523123463;0.00258793336609822;0.0;0.00023953244767777222;0.002913214265762378;0.09912261270919889;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2014 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.4878747590317366;0.013149540568385206;0.0019867972990170067;0.00021562897143041876;0.0010893177127600645;0.00807128861485906;0.012057036258253821;0.0004832056288881394;8.262736814711163e-05;0.0;2.4731374466849877e-05;0.0018057382683131778;0.5268406710962577;0.5268406710962577;-0.018501700608742684;0.9260385270115168;0.00291301402072333;0.07396147298848321;0.0185017006087429
1.1.2. Forma��o Sav�nica;0.007949174735589459;0.07436451515389171;4.983010293328977e-05;9.71284870800796e-05;0.004468911778052025;0.0003102513357737285;0.012769111302224283;0.00025305574430914293;2.562239669775492e-05;0.0;8.544740333568538e-06;4.660180767611396e-05;0.10034274758456116;0.10034274758456116;0.010184297149590894;0.7411050319428707;0.008880261348155116;0.2588949680571293;0.010184297149590793
1.2. Floresta Plantada;0.00042436160147147847;3.216439467622495e-05;0.007243241717456574;0.0;6.720828884623227e-06;0.0;0.00040849762877828493;7.635678024779771e-05;3.452048643344877e-05;0.0;0.0;0.0;0.008225863437948433;0.008225863437948433;0.002048671853269483;0.8805448536917447;0.024103273092284848;0.11945514630825527;0.0020486718532694813
2.1. �rea �mida Natural n�o Florestal;9.537512419869195e-05;1.9252082200877728e-05;0.0;0.0017409509558507746;0.0006088262907985615;0.0;1.992082546248577e-05;0.0;0.0;0.0;0.0;4.139137883706233e-05;0.0025257166573484538;0.0025257166573484538;0.00016354581473611957;0.6892898895786906;0.04348730395277023;0.31071011042130936;0.0001635458147361199
2.2. Forma��o Campestre (Campo);0.000991967756524608;0.01577880278683286;0.00010252765685833083;0.00046667903018909033;0.024413003677655504;0.000617594738033362;0.010058938328099792;0.0008174605831272017;2.5278818472257092e-05;0.0;0.0001522167226132951;8.760464656881052e-05;0.05351207474497511;0.05351207474497511;-0.016889319013133057;0.45621485980503407;0.00919143088980231;0.5437851401949659;0.016889319013133
2.5. Outra Forma��o n�o Florestal;0.0012693855470294348;0.0001377468439324849;3.4859015170382053e-05;0.0;0.0002594749067289157;0.015318290235901103;0.002262806369037918;0.00015171043456623464;0.0;0.0;2.9877449105425055e-05;0.0001505844455562113;0.019614735247028108;0.019614735247028108;0.00981986748037869;0.7809582970650616;0.023508527880047772;0.2190417029349384;0.009819867480378691
3.1. Pastagem;0.005433176853222325;0.00570361684855999;0.00024108820386175902;2.5866544680430925e-05;0.0033588654167045757;0.003606993358545737;0.17126461572663707;0.004322953841941147;0.0010042729931806658;0.0;0.0005243003507008538;0.0003382315166882128;0.19582398165472278;0.19582398165472278;0.019615251394209485;0.8745844828577287;0.007517147179185439;0.12541551714227128;0.01961525139420947
3.2.1. Cultura Anual e Perene;0.00041972043233570895;0.0001773774872311782;0.00010212436222582387;1.81280236059969e-05;0.0020689444206614723;0.00012596784181074345;0.006115174820051807;0.03901840260878265;0.000657311482333691;0.0;0.00012037646191474083;4.459450764770679e-05;0.04886812244860152;0.04886812244860152;-0.002615382922212889;0.7984428427718162;0.012838441823077319;0.2015571572281838;0.002615382922212889
3.2.2. Cultura Semi-Perene;1.2668488314973206e-05;0.0;1.1946814153249442e-05;0.0;0.0;0.0;0.00024033666043051224;0.001129593904526317;0.007336113523467087;0.0;0.0;0.0;0.00873065939089214;0.00873065939089214;0.0004350876778398767;0.8402702699775636;0.02903363236556302;0.1597297300224364;0.0004350876778398769
3.3 Mosaico de Agricultura ou Pastagem;0.0034033750782485233;0.0011372214302798256;0.0005021201195414989;0.0;0.00029982581419349565;0.0003173755092411391;0.0;0.0;0.0;0.009516293179826206;0.00031959755451884596;0.00023082604021989496;0.015726634726069427;0.015726634726069427;-0.006210341546243224;0.6051067724013086;0.014768862087164521;0.3948932275986914;0.00621034154624322
4.1. Infraestrutura Urbana;1.3004454588862677e-05;0.0;0.0;0.0;1.1408787617891649e-05;1.1580589659119186e-05;0.00012645419370170265;0.0;0.0;0.0;0.0034247007197483704;0.0;0.0035871487453159466;0.0035871487453159466;0.0010228947248645968;0.9547138864035959;0.026729773635114428;0.04528611359640411;0.0010228947248645966
5.1. Rio, Lago e Oceano;0.0004520013842541411;2.6807138161590085e-05;0.0;0.00012488045924778255;3.745609778497694e-05;0.0010552605035828045;0.00011634093625458966;0.0;0.0;0.0;5.698096778593679e-06;0.014383199650206496;0.016201644266270975;0.016201644266270975;0.0009271279954427114;0.8877617242929985;0.02467528522540514;0.11223827570700151;0.0009271279954427107
total;0.5083389704875148;0.11052704473415195;0.010274535291217914;0.0026892624720845737;0.03662275573184211;0.0294346027274068;0.21543923304893225;0.04625273952638863;0.009165747068732017;0.009516293179826206;0.004610043470180543;0.017128772261713686;1.0;1.0;0;0.8558980861811605;0.0067676763727271;0.14410191381883952;0.04421674409033188
adj population;0.5083389704875242;0.1105270447341514;0.010274535291217924;0.0026892624720845763;0.03662275573184182;0.029434602727406844;0.21543923304893234;0.04625273952638841;0.009165747068732029;0.009516293179826217;0.004610043470180546;0.017128772261713672;1.0;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004097334975967392;0.002899008317806313;0.0010068482328163908;0.0005902897889240629;0.0018475151375443627;0.0013034657585226936;0.00366897485899883;0.0020257317203409863;0.0009235209317057328;0.0009978937485831316;0.0006776157138375399;0.001055405613861988;0.02109360479890943;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9597429812706434;0.6728173663989541;0.7049702504450673;0.6473711561896307;0.6666075009868583;0.5204177674067313;0.7949555580145335;0.8435911690489469;0.800383587770327;1.0;0.742878183665858;0.8397099004203523;0.85589808618116;NA;NA;NA;NA;NA;NA
prod stdErr;0.00309938805945055;0.00791300913105513;0.01904906484678187;0.04170503591391627;0.012759244962389886;0.016079779535819957;0.0068432626340047265;0.01356385144476142;0.0274184964654396;0.022626769213227323;0.021115495629015237;0.022958545790650365;0.00675749953014335;NA;NA;NA;NA;NA;NA
error of omission;0.9969006119405495;0.9920869908689449;0.9809509351532182;0.9582949640860837;0.9872407550376101;0.98392022046418;0.9931567373659953;0.9864361485552385;0.9725815035345604;0.9773732307867726;0.9788845043709847;0.9770414542093496;0.14410191381883997;NA;NA;NA;NA;NA;NA
alloc dis;0.040928422911556295;0.0519564648613389;0.0019652434409837168;0.0015695314029953583;0.024419504108373208;0.00859289002225401;0.04911873185617144;0.014468673835211956;0.002789091734850105;0.0;0.0003248960511351524;0.003636889232128959;0.09988516972849955;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2015 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
1.1.1. Forma��o Florestal;0.4860272827977004;0.012762579413574726;0.001990055283096176;0.00019545341419386811;0.0010798502133623894;0.008527196596874786;0.01195973636674675;0.0004963615988598546;7.24422644207803e-05;0.0;4.859920469545021e-05;0.0016177369277997685;0.5247772940813252;0.5247772940813252;-0.018334058012943317;0.9261591312721337;0.0029339531637141585;0.07384086872786633;0.018334058012943633
1.1.2. Forma��o Sav�nica;0.007538190872966839;0.07448282699650603;4.834025531085887e-05;0.00010354279478127548;0.004528800579236891;0.000342728776818251;0.012821900042257525;0.0002638726195162771;1.3415542110267254e-05;0.0;0.0;7.412544283982159e-05;0.10021774392234405;0.10021774392234405;0.009865813149787562;0.7432099754133419;0.008898984824957287;0.2567900245866581;0.009865813149787475
1.2. Floresta Plantada;0.00042159437892509265;3.221610359892288e-05;0.0073529919053046;0.0;1.3468409213442815e-05;0.0;0.0003959421011274559;7.647953483052936e-05;5.530704008806367e-05;0.0;0.0;0.0;0.008347999473088107;0.008347999473088107;0.0020663120344640348;0.8808088607346987;0.02389985949449104;0.11919113926530134;0.0020663120344640348
2.1. �rea �mida Natural n�o Florestal;0.00010178661311512264;1.928303271122684e-05;0.0;0.0017583268624881284;0.0005313202842404685;0.0;1.9952851074479644e-05;0.0;0.0;0.0;0.0;4.7716081064548644e-05;0.0024783857246939746;0.0024783857246939746;0.00021520012629087926;0.7094645700096758;0.0441798287613089;0.2905354299903242;0.00021520012629087926
2.2. Forma��o Campestre (Campo);0.001114946838968327;0.01550333068849756;6.16206330321424e-05;0.000474838596939843;0.024116465383774953;0.000591379846027313;0.009595404878436355;0.000848768242447322;2.323529569963562e-05;0.0;0.00010686643962599208;0.0001001489690668155;0.05253700581251625;0.05253700581251625;-0.016167689893378724;0.45903768231171976;0.009301623130727807;0.5409623176882803;0.016167689893378724
2.5. Outra Forma��o n�o Florestal;0.0013402188578270683;0.00014938048722510776;3.9897978551098504e-05;0.0;0.00030357784609812626;0.015141579204098232;0.00255064892295812;0.00016557031312351383;1.2682495505083665e-05;0.0;3.546179693055773e-05;0.00042647449689121446;0.02016549239920812;0.02016549239920812;0.009223952453074;0.7508658308136746;0.022689700712378472;0.24913416918632536;0.009223952453074002
3.1. Pastagem;0.005344004862091164;0.005795769878898947;0.00022263154997280316;3.214358468591779e-05;0.003512253723012438;0.0029935978785143127;0.1717047161617333;0.004364728955799637;0.0008224606362161102;0.0;0.0005551449269279195;0.0003143464223347716;0.19566179858018734;0.19566179858018734;0.020205621207786538;0.8775587130840169;0.0075610377352210035;0.1224412869159831;0.020205621207786573
3.2.1. Cultura Anual e Perene;0.0005257628618789825;0.00027253614938849667;0.0001648187078513149;1.8157167029361295e-05;0.0019311672388669587;0.0001804241831956094;0.0062562031726521505;0.04003222781701781;0.0006884397140444976;0.0;0.00014286608581426963;0.00012861959365101017;0.05034122269139046;0.05034122269139046;-0.002989663044103162;0.795217630339047;0.012638368960615643;0.20478236966095298;0.002989663044103155
3.2.2. Cultura Semi-Perene;2.3993978041332515e-05;0.0;2.462248452013755e-05;0.0;0.0;0.0;0.00021826579148087255;0.001095291557913675;0.007602712131785188;0.0;0.0;0.0;0.008964885943741206;0.008964885943741206;0.0003258091761284205;0.8480545295830553;0.028677756202255867;0.15194547041694473;0.0003258091761284207
3.3 Mosaico de Agricultura ou Pastagem;0.0034273172598204213;0.0010571210162533579;0.000509332709913009;0.0;0.00027869480461660144;0.0003367957585938337;0.0;0.0;0.0;0.010372712013998442;0.00031487305045199075;0.00024816315027752185;0.016545009763925176;0.016545009763925176;-0.006172297749926737;0.6269390083174902;0.01510048132902704;0.37306099168250983;0.006172297749926734
4.1. Infraestrutura Urbana;1.3025361133003589e-05;0.0;0.0;0.0;1.1427128896281902e-05;1.1599207134172197e-05;0.00012216330075519064;8.259007778681579e-06;0.0;0.0;0.0034760140896598116;0.0;0.0036424880953571416;0.0036424880953571416;0.0010430447560432505;0.9542966232588312;0.026764629150664045;0.045703376741168755;0.0010430447560432505
5.1. Rio, Lago e Oceano;0.0005651113859138926;8.513305477144798e-06;0.0;0.00011112343086645967;6.22903078189807e-05;0.0012641434010256145;0.00022248619875171873;0.0;0.0;0.0;5.707257294400538e-06;0.01408129822506927;0.01632067351221748;0.01632067351221748;0.0007179557967772602;0.862789039590073;0.024498247158079554;0.13721096040992697;0.0007179557967772615
total;0.5064432360683816;0.11008355707213152;0.010414311507552142;0.002693585850984854;0.03636931591913753;0.029389444852282124;0.2158674197879739;0.0473515596472873;0.009290695119869626;0.010372712013998442;0.004685532851400392;0.017038629308994743;1.0000000000000002;1.0000000000000002;0;0.8561491535891368;0.0068066326214599035;0.1438508464108632;0.04366370870035208
adj population;0.5064432360683885;0.11008355707213088;0.010414311507552152;0.002693585850984856;0.036369315919137266;0.029389444852282176;0.21586741978797386;0.04735155964728715;0.009290695119869644;0.01037271201399845;0.0046855328514003956;0.017038629308994732;1.0000000000000002;NA;NA;NA;NA;NA;NA
adj pop stdErr;0.004096404998887944;0.0028948521368102995;0.0010136439718078777;0.0005909029169234275;0.0018419640285667774;0.001302819572220369;0.0036701135343671044;0.0020464731460205984;0.0009302069863836534;0.001040900000632705;0.0006830583468155003;0.0010519931969662217;0.021163332836402482;NA;NA;NA;NA;NA;NA
producer's accuracy;0.9596875783569073;0.6766026550877297;0.7060468567674816;0.6527829294340973;0.6630992300596115;0.5152046688939923;0.7954174665652771;0.8454257497579846;0.8183146722278708;1.0;0.7418610006375082;0.8264337447400015;0.8561491535891362;NA;NA;NA;NA;NA;NA
prod stdErr;0.0031240692926990036;0.007962163235774455;0.01895907885888766;0.04164653884932645;0.012767611661826214;0.01604184163661227;0.006863508854437502;0.013437366793219835;0.02752743105638142;0.022533247723025885;0.021189681642051254;0.022980894042719125;0.006802317381656959;NA;NA;NA;NA;NA;NA
error of omission;0.996875930707301;0.9920378367642255;0.9810409211411123;0.9583534611506735;0.9872323883381738;0.9839581583633877;0.9931364911455625;0.9865626332067802;0.9724725689436186;0.9774667522769741;0.9788103183579487;0.9770191059572809;0.14385084641086376;NA;NA;NA;NA;NA;NA
alloc dis;0.04083190654136237;0.05146983385167603;0.0019900151355670137;0.0014401177244116924;0.024505701070725153;0.01004782639021978;0.04791416483690808;0.01463866366053898;0.002724347623912035;0.0;0.00033294801139465997;0.004478750574296423;0.10018713771050611;NA;NA;NA;NA;NA;NA
 ;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;
 ANO: 2016 ;;;;;;;;;;;;;;;;;;;
 ;1.1.1. Forma��o Florestal;1.1.2. Forma��o Sav�nica;1.2. Floresta Plantada;2.1. �rea �mida Natural n�o Florestal;2.2. Forma��o Campestre (Campo);2.5. Outra Forma��o n�o Florestal;3.1. Pastagem;3.2.1. Cultura Anual e Perene;3.2.2. Cultura Semi-Perene;3.3 Mosaico de Agricultura ou Pastagem;4.1. Infraestrutura Urbana;5.1. Rio, Lago e Oceano;total;population;population bias;user's accuracy;user stderr;error of comission;area dis
